p3,p4,p5,p6,p7
28.588653564453125,28.588653564453125,28.588653564453125,16.617431640625,16.617431640625,185.2662353515625,185.2662353515625,185.2662353515625,185.2662353515625,185.2662353515625,185.2662353515625,61.484619140625,61.484619140625,61.484619140625,185.2662353515625,185.2662353515625,185.2662353515625,94.01812744140625,94.01812744140625,94.01812744140625,40.07330322265625,40.07330322265625,40.07330322265625,61.484619140625,61.484619140625,61.484619140625,94.01812744140625,94.01812744140625,94.01812744140625,40.07330322265625,40.07330322265625,40.07330322265625,31.55462646484375,31.55462646484375,31.55462646484375,61.484619140625,61.484619140625,61.484619140625,61.85955810546875,61.85955810546875,61.85955810546875,94.01812744140625,94.01812744140625,94.01812744140625,31.55462646484375,31.55462646484375,31.55462646484375,31.55462646484375,65.400390625,65.400390625,61.85955810546875,61.85955810546875,61.85955810546875,76.95989990234375,76.95989990234375,76.95989990234375,31.55462646484375,31.55462646484375,65.400390625,65.400390625,65.400390625,65.400390625,85.12451171875,85.12451171875,85.12451171875,61.85955810546875,61.85955810546875,61.85955810546875,76.95989990234375,76.95989990234375,76.95989990234375,76.95989990234375,49.82086181640625,49.82086181640625,49.82086181640625,65.400390625,65.400390625,65.400390625,85.12451171875,85.12451171875,85.12451171875,76.95989990234375,76.95989990234375,49.82086181640625,49.82086181640625,49.82086181640625,85.12451171875,85.12451171875,80.16748046875,80.16748046875,80.16748046875,49.82086181640625,49.82086181640625,49.82086181640625,80.16748046875,80.16748046875,80.16748046875,80.16748046875,80.16748046875,80.16748046875|185.2662353515625,185.2662353515625,185.2662353515625,185.2662353515625,185.2662353515625,185.2662353515625,94.01812744140625,94.01812744140625,185.2662353515625,185.2662353515625,185.2662353515625,94.01812744140625,94.01812744140625,94.01812744140625,94.01812744140625,158.689453125,158.689453125,158.689453125,158.689453125,158.689453125,158.689453125,158.689453125,158.689453125,158.689453125|272.848388671875,272.848388671875,272.848388671875,272.848388671875,272.848388671875,272.848388671875,272.848388671875,272.848388671875,272.848388671875|818.0177001953125,818.0177001953125,818.0177001953125,818.0177001953125,818.0177001953125,818.0177001953125,818.0177001953125,818.0177001953125,818.0177001953125|
94.94633483886719,94.94633483886719,94.94633483886719,94.94633483886719,94.94633483886719,94.94633483886719,103.06553649902344,103.06553649902344,103.06553649902344,94.94633483886719,94.94633483886719,94.94633483886719,103.06553649902344,103.06553649902344,103.06553649902344,103.06553649902344,103.06553649902344,103.06553649902344,32.54345703125,32.54345703125,32.54345703125,36.528076171875,36.528076171875,36.528076171875,40.696044921875,40.696044921875,40.696044921875,32.54345703125,32.54345703125,36.528076171875,36.528076171875,36.528076171875,33.19366455078125,33.19366455078125,38.6787109375,38.6787109375,38.6787109375,32.28338623046875,32.28338623046875,32.28338623046875,40.696044921875,40.696044921875,40.696044921875,32.54345703125,32.54345703125,36.528076171875,36.528076171875,36.528076171875,33.19366455078125,33.19366455078125,38.6787109375,38.6787109375,38.6787109375,32.28338623046875,32.28338623046875,32.28338623046875,40.696044921875,40.696044921875,40.696044921875,33.19366455078125,33.19366455078125,38.6787109375,38.6787109375,32.28338623046875,32.28338623046875,32.28338623046875,49.34881591796875,49.34881591796875,49.34881591796875,49.34881591796875,49.34881591796875,49.34881591796875,49.34881591796875,49.34881591796875,49.34881591796875,106.5333251953125,106.5333251953125,106.5333251953125,106.5333251953125,101.84844970703125,101.84844970703125,101.84844970703125,106.5333251953125,106.5333251953125,101.84844970703125,101.84844970703125,101.84844970703125,106.5333251953125,101.84844970703125,101.84844970703125,101.84844970703125,115.586181640625,115.586181640625,117.75347900390625,117.75347900390625,117.75347900390625,115.586181640625,115.586181640625,115.586181640625,117.75347900390625,117.75347900390625,117.75347900390625,115.586181640625,115.586181640625,115.586181640625,117.75347900390625,117.75347900390625,117.75347900390625,115.586181640625,102.91546630859375,102.91546630859375,102.91546630859375,95.02972412109375,95.02972412109375,102.91546630859375,102.91546630859375,102.91546630859375,95.02972412109375,95.02972412109375,102.91546630859375,102.91546630859375,102.91546630859375,95.02972412109375,95.02972412109375,95.02972412109375|94.94633483886719,94.94633483886719,94.94633483886719,94.94633483886719,94.94633483886719,94.94633483886719,94.94633483886719,94.94633483886719,101.84844970703125,101.84844970703125,101.84844970703125,101.84844970703125,101.84844970703125,101.84844970703125,101.84844970703125,115.586181640625,115.586181640625,115.586181640625,115.586181640625,115.586181640625,115.586181640625,150.0,115.586181640625,115.586181640625,115.586181640625,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0|453.738037109375,453.738037109375,453.738037109375,453.738037109375,453.738037109375,453.738037109375,453.738037109375,453.738037109375,453.738037109375,419.76666259765625,419.76666259765625,419.76666259765625,419.76666259765625,419.76666259765625,419.76666259765625,419.76666259765625,419.76666259765625,419.76666259765625||1319.5242919921875,1319.5242919921875,1319.5242919921875,1319.5242919921875,1319.5242919921875,1319.5242919921875,1319.5242919921875,1319.5242919921875,1319.5242919921875
42.37713623046875,42.37713623046875,42.37713623046875,42.37713623046875,42.37713623046875,42.37713623046875,42.37713623046875,42.37713623046875,42.37713623046875,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344|205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344,112.19200134277344|260.6700439453125,260.6700439453125,260.6700439453125,260.6700439453125,260.6700439453125,260.6700439453125,260.6700439453125,260.6700439453125,260.6700439453125,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,205.73867797851562,715.338134765625,715.338134765625,715.338134765625|490.77337646484375,490.77337646484375,490.77337646484375,1050.2054443359375,1050.2054443359375,490.77337646484375,490.77337646484375,490.77337646484375,1050.2054443359375,490.77337646484375,490.77337646484375,490.77337646484375,715.338134765625,715.338134765625,715.338134765625,715.338134765625,715.338134765625,715.338134765625,715.338134765625,715.338134765625,715.338134765625|1050.2054443359375,1050.2054443359375,1050.2054443359375,1050.2054443359375,1050.2054443359375,1050.2054443359375,1050.2054443359375,1050.2054443359375,1050.2054443359375
105.242431640625,105.242431640625,105.242431640625,105.242431640625,105.242431640625,105.242431640625,105.242431640625,105.242431640625,105.242431640625,79.64849853515625,79.64849853515625,79.64849853515625,79.64849853515625,79.64849853515625,79.64849853515625,79.64849853515625,79.64849853515625,79.64849853515625||366.8479309082031,366.8479309082031,366.8479309082031,366.8479309082031,366.8479309082031,366.8479309082031,366.8479309082031,366.8479309082031,366.8479309082031,644.6181030273438,644.6181030273438,644.6181030273438,644.6181030273438,644.6181030273438,644.6181030273438|644.6181030273438,644.6181030273438,644.6181030273438,644.6181030273438,644.6181030273438,644.6181030273438,644.6181030273438,644.6181030273438,667.4505004882812,667.4505004882812,667.4505004882812,667.4505004882812,491.840087890625,491.840087890625,667.4505004882812,667.4505004882812,667.4505004882812,491.840087890625,491.840087890625,667.4505004882812,667.4505004882812,491.840087890625,491.840087890625,491.840087890625|1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0
72.17306518554688,72.17306518554688,72.17306518554688,72.17306518554688,72.17306518554688,32.365386962890625,32.365386962890625,32.365386962890625,32.0,32.0,93.055908203125,93.055908203125,93.055908203125,72.17306518554688,72.17306518554688,72.17306518554688,32.365386962890625,32.365386962890625,32.365386962890625,32.0,32.0,25.44232177734375,25.44232177734375,93.055908203125,93.055908203125,93.055908203125,93.055908203125,72.17306518554688,32.365386962890625,32.365386962890625,32.365386962890625,32.0,32.0,25.44232177734375,25.44232177734375,93.055908203125,93.055908203125,25.44232177734375,25.44232177734375,73.2884521484375,73.2884521484375,73.2884521484375,73.2884521484375,73.2884521484375,73.2884521484375,37.564697265625,37.564697265625,37.564697265625,37.564697265625,73.2884521484375,73.2884521484375,73.2884521484375,37.564697265625,37.564697265625,37.564697265625,57.65380859375,57.65380859375,57.65380859375,57.65380859375,57.65380859375,57.65380859375,57.65380859375,57.65380859375,57.65380859375|200.0,213.44232177734375,213.44232177734375,213.44232177734375,200.0,200.0,200.0,146.576904296875,146.576904296875,146.576904296875,213.44232177734375,213.44232177734375,213.44232177734375,213.44232177734375,200.0,200.0,200.0,146.576904296875,146.576904296875,146.576904296875,213.44232177734375,213.44232177734375,200.0,200.0,146.576904296875,146.576904296875,146.576904296875,192.5384521484375,192.5384521484375,192.5384521484375,227.63458251953125,201.55767822265625,233.94229125976562,192.5384521484375,192.5384521484375,192.5384521484375,192.5384521484375,227.63458251953125,227.63458251953125,227.63458251953125,201.55767822265625,201.55767822265625,201.55767822265625,233.94229125976562,233.94229125976562,192.5384521484375,192.5384521484375,227.63458251953125,227.63458251953125,227.63458251953125,201.55767822265625,201.55767822265625,201.55767822265625,233.94229125976562,233.94229125976562,227.63458251953125,227.63458251953125,201.55767822265625,201.55767822265625,233.94229125976562,233.94229125976562|483.8406982421875,483.8406982421875,483.8406982421875,483.8406982421875,483.8406982421875,483.8406982421875,483.8406982421875,483.8406982421875,483.8406982421875,235.1978759765625,235.1978759765625,235.1978759765625,235.1978759765625,235.1978759765625,235.1978759765625,228.46151733398438,228.46151733398438,257.7115478515625,257.7115478515625,257.7115478515625,277.4422912597656,277.4422912597656,277.4422912597656,235.1978759765625,235.1978759765625,235.1978759765625,227.63458251953125,227.63458251953125,227.63458251953125,233.94229125976562,233.94229125976562,233.94229125976562,233.94229125976562,228.46151733398438,228.46151733398438,228.46151733398438,257.7115478515625,257.7115478515625,257.7115478515625,277.4422912597656,277.4422912597656,277.4422912597656,233.94229125976562,233.94229125976562,233.94229125976562,228.46151733398438,228.46151733398438,228.46151733398438,257.7115478515625,257.7115478515625,257.7115478515625,277.4422912597656,277.4422912597656,277.4422912597656,228.46151733398438|413.57757568359375,413.57757568359375,413.57757568359375,413.57757568359375,413.57757568359375,413.57757568359375,413.57757568359375,413.57757568359375,413.57757568359375,777.0333251953125,777.0333251953125,777.0333251953125,797.2999877929688,797.2999877929688,797.2999877929688,777.0333251953125,777.0333251953125,777.0333251953125,665.1666870117188,665.1666870117188,665.1666870117188,797.2999877929688,797.2999877929688,797.2999877929688,777.0333251953125,777.0333251953125,777.0333251953125,665.1666870117188,665.1666870117188,665.1666870117188,797.2999877929688,797.2999877929688,797.2999877929688,665.1666870117188,665.1666870117188,665.1666870117188|777.0333251953125,777.0333251953125,777.0333251953125,777.0333251953125,777.0333251953125,777.0333251953125,777.0333251953125
13.61932373046875,13.61932373046875,61.10687255859375,61.10687255859375,38.359954833984375,38.359954833984375,61.10687255859375,61.10687255859375,61.10687255859375,38.359954833984375,38.359954833984375,67.71240234375,67.71240234375,56.08673095703125,61.10687255859375,61.10687255859375,61.10687255859375,104.24676513671875,104.24676513671875,104.24676513671875,38.359954833984375,67.71240234375,67.71240234375,67.71240234375,67.71240234375,56.08673095703125,61.10687255859375,104.24676513671875,104.24676513671875,104.24676513671875,67.71240234375,67.71240234375,67.71240234375,56.08673095703125,104.24676513671875,104.24676513671875,104.24676513671875,81.17715454101562,81.17715454101562,81.17715454101562,81.17715454101562,81.17715454101562,81.17715454101562,81.17715454101562,81.17715454101562,81.17715454101562|189.0614013671875,189.0614013671875,189.0614013671875,189.0614013671875,189.0614013671875,189.0614013671875,189.0614013671875,189.0614013671875,189.0614013671875,269.5524597167969,269.5524597167969,269.5524597167969,177.00335693359375,177.00335693359375,177.00335693359375,130.73876953125,130.73876953125,269.5524597167969,269.5524597167969,269.5524597167969,177.00335693359375,177.00335693359375,177.00335693359375,130.73876953125,130.73876953125,130.73876953125,130.73876953125,269.5524597167969,269.5524597167969,269.5524597167969,177.00335693359375,177.00335693359375,177.00335693359375,130.73876953125,130.73876953125,130.73876953125,209.09405517578125,209.09405517578125,209.09405517578125,214.9310302734375,214.9310302734375,209.09405517578125,209.09405517578125,209.09405517578125,209.09405517578125,214.9310302734375,214.9310302734375,214.9310302734375,209.09405517578125,209.09405517578125,214.9310302734375,214.9310302734375,214.9310302734375,214.9310302734375,501.8498840332031,501.8498840332031,501.8498840332031,501.8498840332031,501.8498840332031,501.8498840332031,501.8498840332031,501.8498840332031|269.5524597167969,269.5524597167969,269.5524597167969,269.5524597167969,296.79107666015625,296.79107666015625,389.53228759765625,296.79107666015625,296.79107666015625,296.79107666015625,389.53228759765625,389.53228759765625,389.53228759765625,296.79107666015625,296.79107666015625,296.79107666015625,389.53228759765625,389.53228759765625,389.53228759765625,296.79107666015625,389.53228759765625,389.53228759765625|484.19512939453125,484.19512939453125,484.19512939453125,478.38232421875,478.38232421875,478.38232421875,484.19512939453125,484.19512939453125,484.19512939453125,478.38232421875,478.38232421875,478.38232421875,484.19512939453125,484.19512939453125,484.19512939453125,478.38232421875,478.38232421875,478.38232421875|1182.61962890625,1182.61962890625,1182.61962890625,1182.61962890625,1182.61962890625,1182.61962890625,1182.61962890625,1182.61962890625,1182.61962890625
98.78084564208984,98.78084564208984,79.94168090820312,98.78084564208984,98.78084564208984,98.78084564208984,98.78084564208984,79.94168090820312,79.94168090820312,79.94168090820312,104.83270263671875,104.83270263671875,104.83270263671875,99.1309814453125,99.1309814453125,99.1309814453125,102.031982421875,98.78084564208984,98.78084564208984,98.78084564208984,79.94168090820312,79.94168090820312,79.94168090820312,104.83270263671875,104.83270263671875,104.83270263671875,99.1309814453125,99.1309814453125,99.1309814453125,102.031982421875,102.031982421875,102.031982421875,97.09698486328125,97.09698486328125,97.09698486328125,79.94168090820312,79.94168090820312,104.83270263671875,104.83270263671875,104.83270263671875,99.1309814453125,99.1309814453125,99.1309814453125,102.031982421875,102.031982421875,102.031982421875,97.09698486328125,97.09698486328125,97.09698486328125,102.031982421875,102.031982421875,97.09698486328125,97.09698486328125,97.09698486328125,36.861572265625,36.861572265625,36.861572265625,36.861572265625,36.861572265625,36.861572265625,36.861572265625,36.861572265625,36.861572265625|104.83270263671875,104.83270263671875,99.1309814453125,99.1309814453125,99.1309814453125,102.031982421875,102.031982421875,102.031982421875,97.09698486328125,97.09698486328125,104.83270263671875,104.83270263671875,99.1309814453125,99.1309814453125,99.1309814453125,102.031982421875,102.031982421875,102.031982421875,97.09698486328125,97.09698486328125,97.09698486328125,104.83270263671875,104.83270263671875,99.1309814453125,99.1309814453125,99.1309814453125,102.031982421875,102.031982421875,102.031982421875,97.09698486328125,97.09698486328125,97.09698486328125,97.09698486328125,250.44998168945312,250.44998168945312,250.44998168945312,250.44998168945312,250.44998168945312,183.01669311523438,250.44998168945312,250.44998168945312,250.44998168945312,183.01669311523438,183.01669311523438,183.01669311523438,181.5500030517578,181.5500030517578,181.5500030517578,250.44998168945312,181.14999389648438,181.14999389648438,181.14999389648438,178.7666473388672,178.7666473388672,178.7666473388672,192.35000610351562,192.35000610351562,192.35000610351562,183.01669311523438,183.01669311523438,183.01669311523438,181.5500030517578,181.5500030517578,181.5500030517578,181.14999389648438,181.14999389648438,181.14999389648438,181.14999389648438,178.7666473388672,178.7666473388672,178.7666473388672,192.35000610351562,192.35000610351562,192.35000610351562,183.01669311523438,183.01669311523438,181.5500030517578,181.5500030517578,181.5500030517578,181.14999389648438,181.14999389648438,178.7666473388672,178.7666473388672,178.7666473388672,192.35000610351562,192.35000610351562,192.35000610351562,228.51669311523438,228.51669311523438,228.51669311523438,228.51669311523438,228.51669311523438,228.51669311523438,228.51669311523438,228.51669311523438,228.51669311523438|250.44998168945312,250.44998168945312,250.44998168945312,250.44998168945312,250.44998168945312,250.44998168945312,250.44998168945312,673.5833129882812,673.5833129882812,673.5833129882812,228.51669311523438,228.51669311523438,228.51669311523438,228.51669311523438,292.9625244140625,300.2139587402344,300.2139587402344,300.2139587402344,292.9625244140625,292.9625244140625,292.9625244140625,300.2139587402344,300.2139587402344,300.2139587402344,292.9625244140625,292.9625244140625,292.9625244140625,300.2139587402344,300.2139587402344,300.2139587402344,292.9625244140625,292.9625244140625|673.5833129882812,673.5833129882812,673.5833129882812,673.5833129882812,673.5833129882812,673.5833129882812,673.5833129882812,673.5833129882812,673.5833129882812,665.775390625,665.775390625,665.775390625,665.775390625,665.775390625,665.775390625,665.775390625,665.775390625,665.775390625|
133.86581420898438,133.86581420898438,133.86581420898438,133.86581420898438,133.86581420898438,133.86581420898438|161.06668090820312,161.06668090820312,161.06668090820312,161.06668090820312,161.06668090820312,161.06668090820312,161.06668090820312,161.06668090820312,161.06668090820312,275.5207824707031,133.86581420898438,133.86581420898438,133.86581420898438,162.2613525390625,162.2613525390625,162.2613525390625,275.5207824707031,133.86581420898438,133.86581420898438,133.86581420898438,162.2613525390625,162.2613525390625,162.2613525390625,275.5207824707031,133.86581420898438,133.86581420898438,162.2613525390625,162.2613525390625,162.2613525390625|275.5207824707031,275.5207824707031,275.5207824707031,275.5207824707031,275.5207824707031,275.5207824707031,275.5207824707031,275.5207824707031,275.5207824707031,393.8083801269531,393.8083801269531,304.9058837890625,304.9058837890625,304.9058837890625,393.8083801269531,393.8083801269531,393.8083801269531,393.8083801269531,304.9058837890625,304.9058837890625,304.9058837890625,393.8083801269531,393.8083801269531,393.8083801269531,304.9058837890625,304.9058837890625,304.9058837890625,405.0986328125,405.0986328125,405.0986328125,405.0986328125,405.0986328125,405.0986328125,405.0986328125,405.0986328125,405.0986328125|637.482666015625,637.482666015625,637.482666015625,637.482666015625,637.482666015625,637.482666015625,637.482666015625,637.482666015625,637.482666015625,405.0986328125,405.0986328125,405.0986328125,405.0986328125,405.0986328125,405.0986328125|1018.9210815429688,1018.9210815429688,1018.9210815429688,1018.9210815429688,1018.9210815429688,1018.9210815429688,1018.9210815429688,1018.9210815429688,1018.9210815429688
96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875|96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,96.496826171875,370.4490966796875,370.4490966796875,370.4490966796875,370.4490966796875,186.6583251953125,186.6583251953125,186.6583251953125,186.6583251953125,186.6583251953125,186.6583251953125,186.6583251953125,186.6583251953125,186.6583251953125|370.4490966796875,370.4490966796875,370.4490966796875,348.5255126953125,338.83917236328125,338.83917236328125,370.4490966796875,370.4490966796875,370.4490966796875,348.5255126953125,348.5255126953125,348.5255126953125,338.83917236328125,338.83917236328125,338.83917236328125,338.83917236328125,370.4490966796875,370.4490966796875,370.4490966796875,348.5255126953125,348.5255126953125,348.5255126953125,338.83917236328125,338.83917236328125,338.83917236328125,348.5255126953125,348.5255126953125,457.7596435546875,457.7596435546875,457.7596435546875,457.7596435546875,457.7596435546875,457.7596435546875,465.81219482421875,465.81219482421875,457.7596435546875,457.7596435546875,457.7596435546875,465.81219482421875,465.81219482421875,465.81219482421875,465.81219482421875,465.81219482421875,465.81219482421875,465.81219482421875,489.736328125,489.736328125,489.736328125,489.736328125,489.736328125,489.736328125,489.736328125|621.9942626953125,621.9942626953125,575.2833251953125,575.2833251953125,621.9942626953125,621.9942626953125,621.9942626953125,621.9942626953125,575.2833251953125,575.2833251953125,575.2833251953125,575.2833251953125,621.9942626953125,621.9942626953125,621.9942626953125,575.2833251953125,575.2833251953125,575.2833251953125,489.736328125,489.736328125,489.736328125,489.736328125,489.736328125,489.736328125,489.736328125,847.9982299804688,847.9982299804688,847.9982299804688,847.9982299804688,847.9982299804688,847.9982299804688,847.9982299804688,847.9982299804688,847.9982299804688|958.1326904296875,958.1326904296875,958.1326904296875,958.1326904296875,958.1326904296875,958.1326904296875,958.1326904296875,958.1326904296875,958.1326904296875
||367.48333740234375,367.48333740234375,367.48333740234375,367.48333740234375,367.48333740234375,367.48333740234375,367.48333740234375,367.48333740234375,367.48333740234375,426.66668701171875,426.66668701171875,426.66668701171875,426.66668701171875,426.66668701171875,426.66668701171875,426.66668701171875,426.66668701171875,426.66668701171875|760.25,760.25,760.25,760.25,760.25,760.25,760.25,760.25,760.25|1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0
36.653350830078125,36.653350830078125,36.653350830078125,36.653350830078125,30.16668701171875,33.11639404296875,33.11639404296875,32.679412841796875,22.041168212890625,36.653350830078125,36.653350830078125,30.16668701171875,33.11639404296875,33.11639404296875,28.6917724609375,34.9736328125,34.9736328125,34.167938232421875,32.679412841796875,22.041168212890625,22.041168212890625,30.16668701171875,33.11639404296875,33.11639404296875,28.6917724609375,34.9736328125,34.9736328125,34.167938232421875,32.679412841796875,25.086517333984375,22.041168212890625,22.041168212890625,28.6917724609375,34.9736328125,34.9736328125,34.167938232421875,32.679412841796875,25.086517333984375,17.712158203125,34.167938232421875,25.086517333984375,17.712158203125,17.712158203125,40.709228515625,40.709228515625,34.427490234375,40.709228515625,40.709228515625,34.427490234375,30.34417724609375,40.709228515625,40.709228515625,34.427490234375,30.34417724609375,30.34417724609375,98.71585083007812,98.71585083007812,98.71585083007812,98.71585083007812,98.71585083007812,98.71585083007812,98.71585083007812,98.71585083007812,98.71585083007812,19.4259033203125,19.4259033203125,19.4259033203125,19.4259033203125,59.98638916015625,59.98638916015625,59.98638916015625,59.98638916015625,59.98638916015625,59.98638916015625,59.98638916015625,59.98638916015625,59.98638916015625,89.73178100585938,89.73178100585938,89.73178100585938,89.73178100585938,89.73178100585938,89.73178100585938,89.73178100585938,89.73178100585938,89.73178100585938,96.77178955078125,96.77178955078125,96.77178955078125,96.77178955078125,96.77178955078125,96.77178955078125,96.77178955078125,96.77178955078125,96.77178955078125|240.4351806640625,240.4351806640625,240.4351806640625,240.4351806640625,240.4351806640625,240.4351806640625,240.4351806640625,240.4351806640625,240.4351806640625|240.4351806640625,240.4351806640625,240.4351806640625,240.4351806640625,360.85986328125,360.85986328125,360.85986328125,360.85986328125,360.85986328125,360.85986328125,360.85986328125,360.85986328125,360.85986328125||
85.14080810546875,85.14080810546875,85.14080810546875,85.14080810546875,85.14080810546875,85.14080810546875,85.14080810546875,85.14080810546875,85.14080810546875,94.92703247070312,94.92703247070312,94.92703247070312,94.92703247070312,94.92703247070312,94.92703247070312,94.92703247070312,94.92703247070312,94.92703247070312,55.585906982421875,55.585906982421875,55.585906982421875,55.585906982421875,55.585906982421875,55.585906982421875,55.585906982421875,55.585906982421875,55.585906982421875,84.3858642578125,80.48941040039062,80.48941040039062,80.48941040039062,95.86825561523438,95.86825561523438,84.3858642578125,84.3858642578125,84.3858642578125,80.48941040039062,80.48941040039062,80.48941040039062,80.48941040039062,196.41497802734375,196.41497802734375,95.86825561523438,95.86825561523438,95.86825561523438,84.3858642578125,84.3858642578125,84.3858642578125,63.924713134765625,63.924713134765625,63.924713134765625,80.48941040039062,80.48941040039062,196.41497802734375,196.41497802734375,196.41497802734375,196.41497802734375,95.86825561523438,95.86825561523438,95.86825561523438,84.3858642578125,84.3858642578125,34.5872802734375,34.5872802734375,63.924713134765625,63.924713134765625,63.924713134765625,63.924713134765625,196.41497802734375,196.41497802734375,196.41497802734375,95.86825561523438,34.5872802734375,34.5872802734375,34.5872802734375,63.924713134765625,63.924713134765625,34.5872802734375,34.5872802734375,34.5872802734375,34.5872802734375,29.665863037109375,29.665863037109375,29.665863037109375,21.98590087890625,21.98590087890625,21.98590087890625,22.456451416015625,24.564697265625,24.564697265625,24.564697265625,27.162353515625,27.162353515625,29.665863037109375,29.665863037109375,21.98590087890625,21.98590087890625,21.98590087890625,22.456451416015625,24.564697265625,24.564697265625,24.564697265625,27.162353515625,27.162353515625,29.665863037109375,29.665863037109375,21.98590087890625,21.98590087890625,21.98590087890625,24.564697265625,24.564697265625,24.564697265625,27.162353515625,27.162353515625,84.38751220703125,68.2708740234375,84.38751220703125,84.38751220703125,68.2708740234375,68.2708740234375,68.2708740234375,84.38751220703125,68.2708740234375,68.2708740234375,68.2708740234375,84.38751220703125,92.8038330078125,92.8038330078125,92.8038330078125,92.8038330078125,92.8038330078125,92.8038330078125,35.4345703125,35.4345703125,35.4345703125,92.8038330078125,92.8038330078125,92.8038330078125,35.4345703125,35.4345703125,35.4345703125,35.4345703125,35.4345703125,35.4345703125,41.82586669921875,41.82586669921875,41.82586669921875,41.82586669921875,41.82586669921875,41.82586669921875,39.51055908203125,39.51055908203125,39.51055908203125,41.82586669921875,27.501220703125,39.51055908203125,39.51055908203125,39.51055908203125,27.501220703125,39.51055908203125,39.51055908203125,39.51055908203125,27.501220703125,20.7623291015625,20.7623291015625,27.501220703125,20.7623291015625,20.7623291015625,53.245933532714844,53.245933532714844,53.245933532714844,53.245933532714844,53.245933532714844,53.245933532714844,53.245933532714844,53.245933532714844,53.245933532714844|180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,94.92703247070312,94.92703247070312,94.92703247070312,300.68707275390625,300.68707275390625,300.68707275390625,94.92703247070312,94.92703247070312,94.92703247070312,300.68707275390625,300.68707275390625,300.68707275390625,300.68707275390625,300.68707275390625,300.68707275390625,165.7628173828125,165.7628173828125,165.7628173828125,165.7628173828125,165.7628173828125,165.7628173828125,165.7628173828125,165.7628173828125,165.7628173828125,149.5894775390625,149.5894775390625,149.5894775390625,149.5894775390625,149.5894775390625,149.5894775390625,149.5894775390625,149.5894775390625,149.5894775390625,134.23052978515625,134.23052978515625,134.23052978515625,134.23052978515625,134.23052978515625,134.23052978515625,134.23052978515625,134.23052978515625,134.23052978515625,229.62786865234375,229.62786865234375,229.62786865234375,229.62786865234375,229.62786865234375,168.60235595703125,168.60235595703125,168.60235595703125,229.62786865234375,229.62786865234375,168.60235595703125,168.60235595703125,168.60235595703125,169.95770263671875,169.95770263671875,169.95770263671875,168.60235595703125,168.60235595703125,168.60235595703125,169.95770263671875,169.95770263671875,169.95770263671875,169.95770263671875,169.95770263671875,169.95770263671875,311.56781005859375,311.56781005859375,311.56781005859375|180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,180.26043701171875,300.68707275390625,300.68707275390625,482.25885009765625,626.390625,622.4188232421875,622.4188232421875,482.25885009765625,482.25885009765625,626.390625,482.25885009765625,622.4188232421875,622.4188232421875,482.25885009765625,482.25885009765625,626.390625,622.4188232421875,622.4188232421875,407.3088073730469,407.3088073730469,407.3088073730469,407.3088073730469,407.3088073730469,407.3088073730469,407.3088073730469,407.3088073730469,407.3088073730469,229.62786865234375,229.62786865234375,229.62786865234375,229.62786865234375,311.56781005859375,311.56781005859375,229.62786865234375,229.62786865234375,311.56781005859375,311.56781005859375,311.56781005859375,311.56781005859375,316.084716796875,316.084716796875,316.084716796875,311.56781005859375,311.56781005859375,311.56781005859375,316.084716796875,316.084716796875,316.084716796875,316.084716796875,316.084716796875,316.084716796875|622.4188232421875,622.4188232421875,626.390625,626.390625,626.390625,622.4188232421875,622.4188232421875,622.4188232421875,626.390625,626.390625,626.390625,622.4188232421875,622.4188232421875,622.4188232421875,626.390625,626.390625,626.390625,622.4188232421875,499.6419677734375,499.6419677734375,499.6419677734375,499.6419677734375,499.6419677734375,499.6419677734375,499.6419677734375,499.6419677734375,499.6419677734375|
